ID,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L51043,43,1,174,2,0,0,0,0,0,0,0,0,1,2,2,15,1,7,104,4,14,0.5,0.206897,24,24,5,5,0.206897,24,1,1,0,0,1,92,132,7,20,6,3,10,0,9,0,93,52,0,92,13,92,132,7,20,6,3,10,0,9,0,93,52,0,92,13,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
L50982,31,1,54,2,0,0,0,0,0,0,0,0,1,0,0,2,0,1,4,0,2,1,625,15,15,3,0,625,15,0,0,0,0,0,9,24,1,0,1,0,2,0,2,0,2,2,0,2,0,9,24,1,0,1,0,2,0,2,0,2,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L51629,55,1,489,2,0,0,0,0,0,0,0,0,1,0,0,83,0,7,11,0,83,0.047619,0.0656934,18,18,4,80,0.0656934,18,0,0,1,1,0,256,435,1,17,1,17,83,0,83,13,83,83,0,83,13,256,435,1,17,1,17,83,0,83,13,83,83,0,83,13,0,0,185,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21,0,0,0,0,0,0
L52137,28,1,42,2,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,1,0,1,11,0,1,0,15,15,0,0,0,0,1,0,1,0,1,11,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52140,31,1,51,2,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,19,21,0,0,0,0,2,0,2,0,2,13,0,2,0,19,21,0,0,0,0,2,0,2,0,2,13,0,2,0,0,0,8,0,11,0,0,0,0,0,0,1,0,0,0,0,0,2,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52143,26,1,1172,2,0.563039,22,117,47,0.503051,0.542857,577,494,34,2,2,123,1,1,0,21,82,0.350877,0.0723751,71,24,20,37,0.0723751,71,0,0,0,0,0,910,1147,0,0,0,0,61,0,56,0,61,732,0,56,0,910,1147,0,0,0,0,61,0,56,0,61,732,0,56,0,0,3,342,5,247,0,3,0,0,208,0,1,0,1,0,1,0,0,123,3,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,1,0,0
L52146,29,1,46,2,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,16,18,0,0,0,0,2,0,2,0,2,10,0,2,0,16,18,0,0,0,0,2,0,2,0,2,10,0,2,0,0,0,8,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52149,28,1,175,2,0,0,0,0,0,0,0,0,1,1,1,21,2,1,0,3,23,0,0,0,0,0,19,0,0,0,0,0,0,0,109,147,0,0,0,0,20,0,18,0,20,67,0,18,0,110,148,8,5,1,0,20,0,18,0,33,67,0,31,6,0,0,47,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L52152,28,1,185,2,0.0391595,1,1,1,0.0632911,0.0847458,10,10,1,1,1,23,2,1,0,3,24,0,0,0,0,0,19,0,0,0,0,0,0,0,117,157,0,0,0,0,21,0,18,0,21,74,0,18,0,118,158,8,5,1,0,21,0,18,0,34,74,0,31,6,0,0,63,18,1,0,0,0,0,13,0,0,0,0,0,0,0,1,48,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L52155,28,1,157,2,0.638158,3,6,6,0.738462,0.827586,96,96,1,1,1,9,2,1,0,3,11,0,0,0,0,0,7,0,0,0,0,0,0,0,115,129,0,0,0,0,8,0,6,0,8,31,0,6,0,116,130,8,5,1,0,8,0,6,0,21,31,0,19,6,0,0,70,6,0,0,0,0,0,48,0,0,0,0,0,0,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52158,28,1,329,2,0.0200784,1,1,1,0.0331126,0.0456621,10,10,1,1,1,42,2,1,0,3,43,0,0,0,0,0,38,0,0,0,0,0,0,0,218,301,4,0,4,0,40,0,37,0,40,131,0,37,0,219,302,12,5,5,0,40,0,37,0,53,131,0,50,6,0,0,103,37,1,0,0,0,0,13,0,0,0,0,0,0,0,1,86,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L51050,50,1,165,2,0,0,0,0,0,0,0,0,1,3,3,20,0,7,96,0,6,1,0.33913,39,38,4,0,0.33913,39,0,0,0,0,0,76,116,3,0,3,0,6,0,3,0,6,52,0,3,0,76,116,3,0,3,0,6,0,3,0,6,52,0,3,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L50899,33,1,109,2,0,0,0,0,0,0,0,0,1,18,2,24,0,5,5,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,71,77,2,0,2,0,2,0,2,0,2,53,0,2,0,71,77,2,0,2,0,2,0,2,0,2,53,0,2,0,0,0,10,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48806,15,1,48,2,0.561224,3,3,3,0.529412,0.533333,18,16,1,1,1,2,8,0,0,16,17,0,0,0,0,0,2,0,0,0,0,0,0,0,30,34,0,0,0,0,1,0,1,0,1,27,0,1,0,30,34,0,0,0,0,1,0,1,0,1,27,0,1,0,0,0,18,0,1,0,0,0,0,12,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48840,55,1,231,2,0.294058,4,4,4,0.282486,0.272152,50,43,1,7,2,20,16,1,1,32,35,0,0.0191083,3,0,0,2,0.0186335,3,0,0,0,0,0,154,173,0,0,0,0,3,0,1,0,3,148,0,1,0,158,177,0,0,0,0,4,0,2,0,4,149,0,2,0,0,0,33,0,5,0,0,0,0,12,0,0,0,3,0,3,0,1,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L48891,38,1,72,2,0.330049,1,1,1,0.314286,0.322581,11,10,1,0,0,1,9,0,0,18,19,0,0,0,0,0,2,0,0,0,0,0,0,0,31,35,0,0,0,0,1,0,1,0,1,26,0,1,0,31,35,0,0,0,0,1,0,1,0,1,26,0,1,0,0,0,17,0,1,0,0,0,0,11,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48907,49,1,153,2,0.507826,4,4,4,0.47619,0.472527,50,43,1,2,2,6,13,0,0,21,23,0,0.0319149,3,0,0,2,0.0319149,3,0,0,0,0,0,91,105,0,0,0,0,2,0,1,0,2,83,0,1,0,91,105,0,0,0,0,2,0,1,0,2,83,0,1,0,0,0,22,0,1,0,0,0,0,12,0,0,0,0,0,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L48920,44,1,84,2,0.504762,2,2,2,0.414634,0.416667,17,15,1,1,1,2,6,0,0,14,15,0.5,0.2,7,7,1,1,0.162791,7,0,0,0,0,0,28,32,0,0,0,0,1,0,1,0,1,24,0,1,0,36,41,9,6,1,0,2,0,1,0,12,28,0,9,0,0,0,23,0,1,0,0,0,0,12,0,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48942,34,1,98,2,0,0,0,0,0,0,0,0,1,2,2,5,7,0,0,15,16,0,0.0169492,1,0,0,2,0.0169492,1,0,0,0,0,0,58,65,0,0,0,0,1,0,1,0,1,54,0,1,0,58,65,0,0,0,0,1,0,1,0,1,54,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48961,16,1,67,2,0,0,0,0,0,0,0,0,1,2,2,5,8,0,0,24,25,0,0,0,0,0,2,0,0,0,0,0,0,0,48,52,0,0,0,0,1,0,1,0,1,45,0,1,0,48,52,0,0,0,0,1,0,1,0,1,45,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48985,36,1,68,2,0.714286,2,3,2,0.636364,0.62069,21,18,1,1,1,2,8,0,0,16,17,0,0,0,0,0,2,0,0,0,0,0,0,0,29,33,0,0,0,0,1,0,1,0,1,26,0,1,0,29,33,0,0,0,0,1,0,1,0,1,26,0,1,0,0,0,18,0,1,0,0,0,0,12,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48989,33,1,64,2,0.715847,1,2,1,0.59375,0.571429,19,16,1,1,1,2,5,0,0,13,14,0,0,0,0,0,2,0,0,0,0,0,0,0,28,32,0,0,0,0,1,0,1,0,1,25,0,1,0,28,32,0,0,0,0,1,0,1,0,1,25,0,1,0,0,0,18,0,1,0,0,0,0,12,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L49002,37,1,105,2,0.355014,1,2,1,0.275362,0.258065,19,16,1,1,1,2,5,0,0,13,14,0,0,0,0,0,2,0,0,0,0,0,0,0,35,40,0,0,0,0,1,0,1,0,1,30,0,1,0,62,69,16,11,2,0,4,0,3,0,41,43,0,35,6,0,0,33,0,3,0,0,0,0,12,0,0,0,0,0,1,0,2,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L49027,12,1,51,2,0.325243,1,1,1,275,0.277778,11,10,1,1,1,2,6,0,0,15,16,0,0,0,0,0,2,0,0,0,0,0,0,0,36,40,0,0,0,0,1,0,1,0,1,33,0,1,0,36,40,0,0,0,0,1,0,1,0,1,33,0,1,0,0,0,17,0,1,0,0,0,0,11,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L49040,43,1,109,2,0.988338,8,10,8,0.940298,0.932203,63,55,1,1,1,2,13,0,0,23,24,0,0,0,0,0,2,0,0,0,0,0,0,0,41,47,0,0,0,0,1,0,1,0,1,37,0,1,0,59,67,1,0,1,0,3,0,3,0,3,47,0,3,0,0,0,52,0,3,0,0,0,0,35,0,0,0,0,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L49062,46,1,129,2,0.470588,4,6,4,0.440476,0.426667,37,32,1,1,1,2,14,0,0,23,24,0,0,0,0,0,2,0,0,0,0,0,0,0,43,50,0,0,0,0,1,0,1,0,1,38,0,1,0,75,84,2,0,2,0,4,0,4,0,4,58,0,4,0,0,0,34,0,6,0,0,0,0,12,0,0,0,0,0,2,0,2,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L49087,44,1,107,2,0.638037,4,4,4,0.609375,0.642857,39,36,1,0,0,1,13,0,0,23,24,0,0,0,0,0,2,0,0,0,0,0,0,0,38,44,0,0,0,0,1,0,1,0,1,33,0,1,0,56,64,1,0,1,0,3,0,3,0,3,43,0,3,0,0,0,52,0,3,0,0,0,0,35,0,0,0,0,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L49101,43,1,105,2,0.676375,4,5,4,0.555556,0.545455,35,30,1,1,1,2,13,0,0,23,24,0,0,0,0,0,2,0,0,0,0,0,0,0,38,44,0,0,0,0,1,0,1,0,1,34,0,1,0,55,63,1,0,1,0,3,0,3,0,3,43,0,3,0,0,0,29,0,3,0,0,0,0,12,0,0,0,0,0,2,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L49115,33,1,63,2,0.97546,4,5,4,0.870968,0.851852,27,23,1,1,1,2,6,0,0,14,15,0,0,0,0,0,2,0,0,0,0,0,0,0,27,31,0,0,0,0,1,0,1,0,1,24,0,1,0,27,31,0,0,0,0,1,0,1,0,1,24,0,1,0,0,0,18,0,1,0,0,0,0,12,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L49119,48,1,147,2,0.169912,2,2,2,0.14,0.153846,14,14,1,3,3,4,11,0,0,17,18,0,0,0,0,0,2,0,0,0,0,0,0,0,72,79,0,0,0,0,1,0,1,0,1,70,0,1,0,91,100,1,0,1,0,3,0,3,0,3,83,0,3,0,0,0,27,0,3,0,0,0,0,9,0,0,0,0,0,2,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
L48810,45,1,182,2,0.286213,2,2,2,0.188406,0.24,26,24,1,0,0,10,11,15,14,12,22,0,0.0291262,3,0,0,9,0.0291262,3,0,0,1,1,0,100,138,8,6,8,6,10,0,8,0,10,70,0,8,0,100,138,8,6,8,6,10,0,8,0,10,70,0,8,0,0,0,39,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L49382,35,1,162,2,0,0,0,0,0,0,0,0,1,3,3,23,0,3,17,0,6,0.857143,0.25,30,30,6,1,0.25,30,0,0,0,0,0,90,128,3,3,3,3,6,0,6,0,6,57,0,6,0,90,128,3,3,3,3,6,0,6,0,6,57,0,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L49428,26,1,32,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,3,0,1,0,7,7,0,0,0,0,1,0,1,0,1,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L49431,29,1,187,2,0.318302,1,4,4,0.251572,0.305344,40,40,14,0,0,14,1,1,0,5,19,0,0,0,0,0,15,0,0,0,0,0,0,0,131,159,0,0,0,0,14,0,14,0,14,101,0,14,0,131,159,0,0,0,0,14,0,14,0,14,101,0,14,0,0,0,61,0,36,0,0,0,0,29,0,1,0,0,0,0,0,0,31,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L22719,36,1,600,2,0.333875,7,46,9,0.175221,0.311321,99,99,1,4,4,79,9,14,35,20,53,0.862069,0.322581,150,145,25,4,0.333333,159,2,3,0,0,1,315,557,19,12,19,11,33,0,28,6,34,183,0,29,6,318,565,19,12,19,11,34,0,29,6,35,183,0,30,6,0,0,63,1,7,0,2,0,0,32,0,0,0,3,0,1,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,1,0,0
L22877,37,1,305,2,0.363148,2,20,4,0.319703,0.37069,86,86,2,6,5,48,7,6,4,11,15,0.333333,0.0621469,11,6,1,2,0.083004,21,1,1,0,0,1,166,183,0,0,0,0,4,0,2,0,4,122,0,2,0,232,269,11,0,11,0,6,0,4,0,6,161,0,4,0,0,0,61,0,11,0,1,0,0,31,0,1,0,8,3,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
L24870,43,1,126,2,0,0,0,0,0,0,0,0,1,5,3,16,6,11,15,3,4,1,0.217391,20,20,2,0,0.217391,20,0,0,0,0,0,72,84,0,0,0,0,1,0,1,0,1,54,0,1,0,72,84,0,0,0,0,1,0,1,0,1,54,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
L23689,41,1,333,2,0.262681,1,12,2,0.136519,0.204082,40,40,1,4,4,41,7,30,48,15,27,0.727273,0.246154,64,52,8,3,0.246154,64,2,2,1,1,1,196,293,23,13,7,2,12,0,10,4,39,135,0,34,15,196,293,23,13,7,2,12,0,10,4,39,135,0,34,15,0,0,28,0,3,0,0,0,0,11,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
L21146,36,1,632,2,0.357181,7,52,9,0.298157,0.369727,178,149,1,6,5,89,8,26,72,13,39,0.708333,0.205589,103,81,17,7,0.222008,115,2,4,3,3,2,398,581,13,13,9,9,26,0,23,5,38,273,0,35,8,403,597,16,13,12,9,26,3,23,5,38,273,3,35,8,0,0,69,0,5,0,1,0,0,24,0,0,0,7,0,0,0,4,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
L48863,30,1,133,2,0,0,0,0,0,0,0,0,1,0,0,10,2,5,10,5,15,0.909091,0.528736,46,46,10,1,0.528736,46,1,1,0,0,1,41,104,2,3,2,3,10,0,10,2,10,14,0,10,2,41,104,2,3,2,3,10,0,10,2,10,14,0,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L48993,39,1,686,2,0.368061,8,63,12,0.333333,0.392857,216,187,1,5,5,108,6,6,28,11,36,0.666667,0.166375,95,73,14,7,0.166375,95,2,4,2,2,2,476,648,14,11,10,7,25,0,20,3,37,340,0,32,6,476,648,14,11,10,7,25,0,20,3,37,340,0,32,6,0,0,82,1,1,0,0,0,0,40,0,0,0,6,0,0,0,2,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
L48821,34,1,442,2,0.512915,7,46,9,0.242054,0.441964,99,99,1,4,4,60,5,24,31,12,38,0.782609,0.330303,109,105,18,5,0.345029,118,2,3,0,0,1,221,401,14,9,14,8,26,0,22,3,27,123,0,23,3,224,409,14,9,14,8,27,0,23,3,28,123,0,24,3,0,0,55,0,6,0,2,0,0,32,0,0,0,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0
L22473,45,1,350,2,0,0,0,0,0,0,0,0,6,3,2,35,3,11,6,5,17,0.3,0.208696,48,38,3,7,0.280769,73,0,0,0,0,0,182,276,11,1,11,1,12,0,9,0,12,116,0,9,0,187,306,11,1,11,1,15,0,12,0,15,116,0,12,0,0,0,14,0,10,0,0,5,0,0,0,1,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0
