ID,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L30158,22,1,119,2,0,0,0,0,0,0,0,0,3,0,0,11,3,5,8,8,19,0.444444,0.505747,44,44,4,5,0.505747,44,2,2,0,0,1,43,98,23,14,2,1,11,0,8,1,122,13,2,71,9,43,98,23,14,2,1,11,0,8,1,122,13,2,71,9,0,0,22,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0
L52865,26,1,461,2,0,0,0,0,0,0,0,0,1,2,2,45,5,1,4,19,52,0.935484,0.622449,244,235,29,2,0.622449,244,1,1,0,0,1,148,436,3,0,3,0,33,0,30,0,33,63,0,30,0,148,436,3,0,3,0,33,0,30,0,33,63,0,30,0,0,0,7,5,4,0,0,2,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0
L52942,21,1,140,2,0,0,0,0,0,0,0,0,1,1,1,14,0,1,2,0,9,0.888889,0.633027,69,69,8,1,0.633027,69,0,0,0,0,0,40,120,3,2,3,2,9,0,8,1,9,14,0,8,1,40,120,3,2,3,2,9,0,8,1,9,14,0,8,1,0,0,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L54016,9,1,182,2,0.196457,1,2,2,0.16092,0.180451,28,24,14,0,0,14,1,0,0,6,20,0,0,0,0,0,15,0,0,0,0,0,0,0,133,174,0,0,0,0,14,0,14,0,14,88,0,14,0,133,174,0,0,0,0,14,0,14,0,14,88,0,14,0,0,1,49,2,26,0,0,0,0,17,0,1,0,0,0,0,0,1,31,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L34365,12,1,548,2,0.786676,12,91,33,0.702048,0.754137,377,319,1,3,3,124,6,1,0,16,62,0,0,0,0,0,46,0,0,0,0,1,1,0,423,537,1,0,1,0,46,0,45,0,46,342,0,45,0,423,537,1,0,1,0,46,0,45,0,46,342,0,45,0,0,0,285,1,168,0,0,38,0,185,0,0,0,1,0,0,0,0,95,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
L34388,10,1,208,2,0.369231,2,10,6,0.301508,0.296774,60,46,1,1,1,29,5,1,0,11,31,0,0,0,0,0,21,0,0,0,0,1,1,0,155,199,1,0,1,0,20,0,20,0,20,100,0,20,0,155,199,1,0,1,0,20,0,20,0,20,100,0,20,0,0,0,79,1,55,0,0,0,0,35,0,0,0,0,0,0,0,0,43,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
L54136,27,1,47,2,0,0,0,0,0,0,0,0,1,2,2,4,0,1,0,0,1,0.5,0.272727,6,6,1,1,0.272727,6,0,0,0,0,0,16,21,1,0,1,0,1,1,1,0,1,12,1,1,0,16,21,1,0,1,0,1,1,1,0,1,12,1,1,0,0,0,7,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L54148,27,1,65,2,0,0,0,0,0,0,0,0,0,2,2,3,2,1,1,0,1,1,0.405405,15,15,2,0,0.405405,15,0,0,0,0,0,22,39,2,1,2,1,1,1,1,0,1,5,1,1,0,22,39,2,1,2,1,1,1,1,0,1,5,1,1,0,0,0,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0
L54169,27,1,42,2,0,0,0,0,0,0,0,0,1,1,1,3,1,4,0,1,2,0.5,0.368421,7,7,1,1,0.368421,7,0,0,0,0,0,12,16,1,0,1,0,1,1,1,0,1,6,1,1,0,12,16,1,0,1,0,1,1,1,0,1,6,1,1,0,0,0,7,0,5,0,0,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L50247,34,1,111,2,0,0,0,0,0.141026,0.189655,11,11,1,2,2,12,0,3,4,0,3,0.5,0.12963,7,7,1,1,0.107692,7,0,0,0,0,0,47,67,5,0,5,0,3,1,1,0,3,27,1,1,0,58,78,5,0,5,0,3,1,1,0,3,27,1,1,0,0,0,14,6,15,0,1,12,0,1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,0
L54238,10,1,38,2,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,1,4,0.25,0.142857,4,4,1,3,0.142857,4,0,0,0,0,0,24,29,0,0,0,0,3,0,3,0,3,15,0,3,0,24,29,0,0,0,0,3,0,3,0,3,15,0,3,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L11204,27,1,45,2,0,0,0,0,0,0,0,0,0,0,0,4,1,5,7,4,8,0.2,0.318182,7,7,1,4,0.318182,7,1,1,2,3,1,15,19,2,0,1,0,4,0,4,0,8,4,0,8,0,15,19,2,0,1,0,4,0,4,0,8,4,0,8,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1501,25,1,43,2,0,0,0,0,0,0,0,0,0,0,0,4,1,6,5,4,8,0.2,0.285714,6,6,1,4,0.285714,6,2,2,0,0,1,15,19,3,0,1,0,4,0,4,0,12,4,0,12,0,15,19,3,0,1,0,4,0,4,0,12,4,0,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L54610,7,1,24,2,0,0,0,0,0,0,0,0,1,1,1,4,2,0,0,0,3,0,0,0,0,0,4,0,0,1,1,0,0,1,15,18,1,1,1,1,3,0,3,1,3,4,0,3,1,15,18,1,1,1,1,3,0,3,1,3,4,0,3,1,0,0,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L52148,44,1,467,2,0,0,0,0,0,0,0,0,2,8,8,95,7,7,5,12,29,0,0.0707965,24,6,0,6,0.0697674,24,0,0,1,3,0,315,419,13,4,13,4,17,0,5,1,17,225,0,5,1,320,424,16,4,16,4,18,3,6,1,18,226,3,6,1,0,1,56,5,60,0,1,40,0,0,0,1,0,7,0,0,0,10,42,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0
L54711,32,1,40,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0.647059,11,11,1,0,0.647059,11,0,0,0,0,0,6,9,1,0,1,0,1,0,0,1,1,1,0,0,1,6,9,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L41380,21,1,464,2,0,0,0,0,0,0,0,0,1,11,8,110,3,2,2,4,15,0,0.00968523,4,0,0,5,0.00968523,4,1,1,0,0,1,409,444,20,4,20,4,11,12,4,1,11,304,12,4,1,409,444,20,4,20,4,11,12,4,1,11,304,12,4,1,0,1,46,8,67,0,2,4,0,0,0,0,0,8,0,0,0,26,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,39,4,0,13,0,1,0,0,0,0
L51444,31,1,325,2,0,0,0,0,0,0,0,0,1,3,3,52,4,5,14,7,39,0.1,0.0543933,13,11,2,18,0.0543933,13,1,1,0,0,1,226,295,14,4,13,4,32,6,19,3,32,126,7,19,3,226,295,14,4,13,4,32,6,19,3,32,126,7,19,3,0,0,73,0,6,0,0,2,0,0,0,0,0,0,0,0,0,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
L55460,33,1,205,2,0.315232,1,6,2,0.277457,0.294574,48,38,9,2,2,17,2,0,0,8,17,0.1,0.0300752,4,4,1,9,0.0300752,4,0,0,0,0,0,129,173,0,0,0,0,9,0,9,0,9,96,0,9,0,129,173,0,0,0,0,9,0,9,0,9,96,0,9,0,0,0,41,7,2,0,0,2,0,19,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
L1504,3,1,21,2,0,0,0,0,0,0,0,0,0,0,0,4,0,49,81,0,4,0,0,0,0,0,5,0,0,0,0,25,36,0,14,19,1,0,1,0,4,0,4,0,4,3,0,4,0,14,19,1,0,1,0,4,0,4,0,4,3,0,4,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L19012,6,1,24,2,0,0,0,0,0,0,0,0,1,0,0,4,0,6,7,0,4,0,0,0,0,0,5,0,0,0,0,4,4,0,15,19,1,0,1,0,4,0,4,0,4,4,0,4,0,15,19,1,0,1,0,4,0,4,0,4,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L55520,6,1,27,2,0,0,0,0,0,0,0,0,1,1,1,4,1,0,0,3,6,0,0,0,0,0,4,0,0,1,1,0,0,1,19,22,2,1,1,1,3,0,3,0,7,8,0,7,0,19,22,2,1,1,1,3,0,3,0,7,8,0,7,0,0,0,9,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L55547,22,1,142,2,0.256342,2,26,4,0.198347,0.247423,24,24,1,1,1,20,1,2,4,0,4,0.5,0.0326087,3,3,1,1,0.03,3,0,0,0,0,0,89,111,0,0,0,0,4,0,1,0,4,61,0,1,0,97,121,6,0,6,0,4,0,1,0,4,61,0,1,0,0,14,28,1,11,0,0,0,0,12,0,0,0,1,9,0,0,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
L55587,22,1,123,2,0.130785,1,5,1,0.147059,0.148148,15,12,3,2,2,29,0,14,23,0,7,0,0.0120482,1,0,0,8,0.0120482,1,0,0,0,0,0,82,102,4,4,4,4,7,0,7,0,7,61,0,7,0,82,102,4,4,4,4,7,0,7,0,7,61,0,7,0,0,0,27,0,39,0,0,33,0,8,0,1,0,1,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1622,20,1,31,2,0,0,0,0,0,0,0,0,0,0,0,2,1,11,9,2,4,0,0,0,0,0,3,0,0,1,1,0,0,1,9,12,2,0,1,0,2,0,2,0,6,2,0,6,0,9,12,2,0,1,0,2,0,2,0,6,2,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L55612,30,1,175,2,0.100775,1,5,1,0.109589,0.103448,16,12,2,2,2,38,0,5,8,0,9,0.1,0.0569106,7,3,1,9,0.0569106,7,0,0,0,0,0,116,146,6,7,6,7,9,6,9,0,9,83,6,9,0,116,146,6,7,6,7,9,6,9,0,9,83,6,9,0,0,0,37,0,41,0,0,35,0,9,0,1,0,2,0,0,0,5,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
L55651,18,1,31,2,0,0,0,0,0,0,0,0,2,1,1,4,0,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,12,14,0,0,0,0,2,0,2,0,2,6,0,2,0,12,14,0,0,0,0,2,0,2,0,2,6,0,2,0,0,1,8,0,5,0,0,4,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L55657,7,1,22,2,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,12,16,0,0,0,0,2,0,1,0,2,5,0,1,0,12,16,0,0,0,0,2,0,1,0,2,5,0,1,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L55679,10,1,81,2,0,0,0,0,0,0,0,0,1,2,2,9,0,1,0,0,3,0,0.0862069,5,3,0,2,0.0862069,5,0,0,0,0,0,53,72,2,1,2,1,3,0,1,0,3,34,0,1,0,53,72,2,1,2,1,3,0,1,0,3,34,0,1,0,0,0,9,1,6,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0
L55721,14,1,283,2,0.0947368,1,16,2,0.0740741,0.0917431,20,20,4,5,4,93,2,139,314,0,30,0,0.030837,7,0,0,30,0.030837,7,0,0,0,0,0,220,270,7,0,7,0,30,0,29,7,30,102,0,29,7,220,270,7,0,7,0,30,0,29,7,30,102,0,29,7,0,25,87,3,41,0,25,32,0,14,0,1,0,4,0,0,0,2,63,25,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,5,2,0,0,0,0,0
