ID,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L1023,6,1,15,2,0,0,0,0,0,0,0,0,0,0,0,2,0,14,4,0,2,0.333333,0.272727,3,3,1,2,0.272727,3,0,0,1,1,0,8,10,1,0,1,0,2,0,2,0,2,1,0,2,0,8,10,1,0,1,0,2,0,2,0,2,1,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1264,3,1,72,2,0,0,0,0,0,0,0,0,1,2,2,20,1,2,20,1,9,0,0,0,0,0,3,0,0,0,0,0,0,0,59,70,8,0,8,0,8,0,2,0,8,34,0,2,0,59,70,8,0,8,0,8,0,2,0,8,34,0,2,0,0,0,20,1,14,0,0,10,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
L1051,8,1,51,2,0,0,0,0,0,0,0,0,0,0,0,4,2,3,3,3,7,1,0.555556,25,25,5,0,0.555556,25,1,1,0,0,1,20,44,5,3,4,3,4,0,4,0,6,6,0,6,0,20,44,5,3,4,3,4,0,4,0,6,6,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L765,72,1,207,2,0,0,0,0,0,0,0,0,3,3,3,21,3,64,25,5,18,1,0.61809,123,118,10,0,0.61809,123,1,2,56,64,2,76,136,1,1,1,1,13,0,9,2,52,35,0,46,2,76,136,1,1,1,1,13,0,9,2,52,35,0,46,2,0,0,7,5,4,0,0,4,0,0,0,1,0,0,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
L1398,12,1,57,2,0,0,0,0,0,0,0,0,1,0,0,7,2,9,10,0,7,625,0.346939,17,17,5,3,0.346939,17,0,0,0,0,0,32,46,2,0,2,0,7,0,7,0,7,14,0,7,0,32,46,2,0,2,0,7,0,7,0,7,14,0,7,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
L390,15,1,166,2,0,0,0,0,0,0,0,0,1,1,1,26,6,31,60,7,25,0.941176,0.401274,63,62,16,1,0.39375,63,0,0,0,0,0,94,149,5,0,5,0,18,0,16,0,18,42,0,16,0,97,152,5,0,5,0,19,0,17,0,19,43,0,17,0,0,0,12,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,1,0,4,0,0,0
L865,38,1,293,2,0,0,0,0,0,0,0,0,1,3,3,47,3,21,43,4,28,0.952381,0.388889,98,96,20,1,0.384314,98,1,1,1,1,1,154,253,2,2,2,2,24,0,20,1,24,89,0,20,1,157,256,3,3,2,2,25,0,20,1,77,90,0,66,3,0,0,21,4,28,0,0,13,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,0,3,0,0,0
L277,27,1,343,2,0,0,0,0,0,0,0,0,7,5,3,66,8,15,26,2,34,0.5,0.185315,53,47,11,11,0.185315,53,1,1,4,4,1,233,317,5,8,5,8,32,1,21,3,32,126,1,21,3,233,317,5,8,5,8,32,1,21,3,32,126,1,21,3,0,8,53,6,48,0,2,21,0,0,0,1,0,0,4,0,0,29,45,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,4,1,0,0,0,0
L1865,17,1,83,2,0,0,0,0,0,0,0,0,1,2,2,17,1,3,4,0,8,0.25,0.136364,9,8,1,3,0.136364,9,1,1,2,2,1,57,67,1,0,1,0,8,0,3,0,8,34,0,3,0,57,67,1,0,1,0,8,0,3,0,8,34,0,3,0,0,0,19,3,23,0,0,5,0,0,0,0,0,0,5,0,0,3,19,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,3,0,0,0
L1935,14,1,70,2,0,0,0,0,0,0,0,0,1,2,2,17,5,0,0,6,12,0.5,0.107143,6,6,1,1,0.107143,6,2,2,0,0,1,50,57,2,0,1,0,6,0,1,0,14,23,0,4,0,50,57,2,0,1,0,6,0,1,0,14,23,0,4,0,0,2,15,1,16,0,2,6,0,0,0,0,0,0,5,0,0,5,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
L1788,6,1,19,2,0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,2,5,0.333333,0.214286,3,3,1,2,0.214286,3,1,1,0,0,1,11,14,0,0,0,0,3,0,2,0,3,3,0,2,0,11,14,0,0,0,0,3,0,2,0,3,3,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1976,9,1,20,2,0,0,0,0,0,0,0,0,1,0,0,4,1,2,2,1,3,0.5,375,6,6,1,1,375,6,2,2,0,0,1,10,12,1,0,0,0,2,0,1,0,10,1,0,4,0,10,12,1,0,0,0,2,0,1,0,10,1,0,4,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1981,10,1,36,2,0,0,0,0,0,0,0,0,1,2,2,7,1,4,2,1,2,0.5,0.185185,5,5,1,1,0.166667,5,0,0,0,0,0,22,24,0,0,0,0,1,0,1,0,1,16,0,1,0,25,27,0,0,0,0,2,0,2,0,2,16,0,2,0,0,0,7,2,10,0,0,6,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
L1793,6,1,19,2,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,2,1,0.529412,9,9,3,0,0.529412,9,1,1,0,0,1,8,14,0,0,0,0,2,0,2,0,2,2,0,2,0,8,14,0,0,0,0,2,0,2,0,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L1940,33,1,240,2,0,0,0,0,0,0,0,0,1,3,3,46,0,5,7,0,13,0.428571,0.154589,32,27,3,4,0.154589,32,0,0,0,0,0,175,208,4,3,4,3,13,0,6,0,13,112,0,6,0,175,208,4,3,4,3,13,0,6,0,13,112,0,6,0,0,5,25,5,38,0,5,24,0,0,0,0,0,0,2,0,0,11,25,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0
L2139,6,1,18,2,0,0,0,0,0,0,0,0,1,0,0,3,0,4,4,0,3,0.333333,0.285714,4,3,1,2,0.285714,4,0,0,0,0,0,10,13,0,0,0,0,3,0,2,0,3,2,0,2,0,10,13,0,0,0,0,3,0,2,0,3,2,0,2,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L2149,10,1,22,2,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,6,8,0.333333,0.25,4,4,1,2,0.25,4,0,0,0,0,0,12,13,0,0,0,0,2,0,2,0,2,6,0,2,0,12,13,0,0,0,0,2,0,2,0,2,6,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2348,11,1,65,2,0,0,0,0,0,0,0,0,4,0,0,6,5,0,0,8,14,0.166667,0.464286,26,4,1,5,0.464286,26,2,3,0,0,1,30,55,3,1,2,0,6,0,5,1,58,14,0,51,3,30,55,3,1,2,0,6,0,5,1,58,14,0,51,3,0,0,13,1,9,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
L2366,13,1,66,2,0,0,0,0,0,0,0,0,2,1,1,11,5,1,1,4,13,0.111111,0.0714286,4,4,1,8,0.0714286,4,2,3,0,0,1,52,54,3,1,2,0,9,0,8,1,61,30,0,54,3,52,54,3,1,2,0,9,0,8,1,61,30,0,54,3,0,0,24,3,33,0,0,1,0,0,0,1,0,0,0,0,0,1,21,0,0,0,0,0,17,0,0,0,0,12,0,0,0,0,2,0,2,0,0,3,0,0,0
L2409,24,1,93,2,0,0,0,0,0,0,0,0,1,1,1,3,4,1,1,3,5,0.5,0.0689655,4,3,1,1,0.0625,4,0,0,0,0,0,54,64,0,0,0,0,2,0,1,0,2,48,0,1,0,60,70,0,0,0,0,4,0,3,0,4,50,0,3,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2467,18,1,118,2,0.143921,1,1,1,0.0990099,0.116279,10,10,1,0,0,9,2,4,5,1,10,125,0.0444444,4,3,1,7,0.0444444,4,0,0,0,0,0,86,101,6,0,6,0,9,0,7,5,9,38,0,7,5,86,101,6,0,6,0,9,0,7,5,9,38,0,7,5,0,0,31,0,5,0,0,0,0,8,0,0,0,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
L2548,20,1,101,2,0,0,0,0,0,0,0,0,1,1,1,5,5,1,0,4,8,1,0.352941,12,12,4,0,0.243243,18,1,1,0,0,1,22,42,1,2,1,2,4,0,3,0,4,10,0,3,0,56,82,2,5,2,5,10,0,8,1,10,25,0,8,1,0,0,23,1,5,0,0,1,0,0,0,0,0,0,1,0,0,1,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
L2631,26,1,122,2,0,0,0,0,0,0,0,0,3,1,1,9,7,2,2,5,13,125,0.0666667,3,3,1,7,0.0722892,6,1,1,0,0,1,42,57,2,1,2,1,8,0,7,0,8,19,0,7,0,77,97,4,2,4,2,12,0,9,0,12,38,0,9,0,0,1,34,1,14,0,0,8,0,0,0,1,0,0,3,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L2723,8,1,20,2,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,2,4,0.5,0.230769,3,3,1,1,0.230769,3,1,1,0,0,1,10,13,2,1,1,0,2,0,1,0,8,3,0,5,0,10,13,2,1,1,0,2,0,1,0,8,3,0,5,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2725,10,1,46,2,0,0,0,0,0,0,0,0,1,1,1,9,0,4,6,0,6,0.2,0.0882353,3,3,1,4,0.0882353,3,0,0,1,1,0,31,37,1,1,1,1,6,0,4,0,6,15,0,4,0,31,37,1,1,1,1,6,0,4,0,6,15,0,4,0,0,1,15,0,5,0,0,2,0,0,0,0,0,0,1,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L2762,14,1,45,2,0,0,0,0,0,0,0,0,3,0,0,4,0,2,4,0,4,0.2,0.0967742,3,3,1,4,0.0967742,3,0,0,0,0,0,28,32,2,0,2,0,4,2,4,0,4,16,2,4,0,28,32,2,0,2,0,4,2,4,0,4,16,2,4,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
L2788,20,1,77,2,0,0,0,0,0,0,0,0,1,1,1,9,7,2,2,11,19,125,0.0961538,5,5,1,7,0.0909091,5,1,1,0,0,1,47,55,2,1,2,1,8,0,7,0,8,23,0,7,0,50,58,2,1,2,1,9,0,8,0,9,24,0,8,0,0,0,24,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
L2865,75,1,849,2,0.175947,5,16,7,0.127742,0.135177,99,88,8,3,3,112,22,23,21,46,111,0.157895,0.050505,30,22,3,16,0.0438596,30,2,3,0,0,2,564,683,25,12,20,4,65,0,18,2,93,323,1,36,5,654,775,25,12,20,4,84,0,37,2,112,369,1,55,5,0,2,315,12,47,0,1,27,0,71,0,1,0,0,3,3,0,17,226,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,1,0,13,5,1,1,0,0,0
L3250,41,1,285,2,0,0,0,0,0,0,0,0,1,2,2,16,6,6,6,6,16,125,0.028777,4,3,1,7,0.0324074,7,0,0,0,0,0,135,163,6,1,6,1,10,0,7,0,10,98,0,7,0,209,245,9,2,9,2,23,0,18,0,23,131,0,18,0,0,0,76,8,30,0,0,9,0,0,0,1,0,0,3,0,0,8,73,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,2,0,2,0,0,7,0,0,0
L2791,26,1,172,2,0,0,0,0,0,0,0,0,2,1,1,11,5,2,4,5,14,0.666667,0.264706,18,18,6,3,0.133333,18,1,1,0,0,1,50,75,3,2,3,2,9,0,8,0,9,24,0,8,0,117,147,6,3,6,3,14,0,10,0,14,70,0,10,0,0,1,28,2,21,0,1,12,0,0,0,1,0,0,2,0,0,6,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
L2829,19,1,190,2,0,0,0,0,0,0,0,0,3,3,3,34,3,4,7,4,23,1,0.364706,62,61,12,0,0.364706,62,0,0,0,0,0,108,172,5,4,5,4,19,0,11,0,19,61,0,11,0,108,172,5,4,5,4,19,0,11,0,19,61,0,11,0,0,0,7,2,36,0,0,14,0,0,0,1,0,0,8,0,0,7,6,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,2,0,0,0
L3776,10,1,23,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,1,6,8,0.333333,0.25,4,4,1,2,0.25,4,0,0,0,0,0,12,14,0,0,0,0,2,0,2,0,2,6,0,2,0,12,14,0,0,0,0,2,0,2,0,2,6,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3907,9,1,14,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,1,1,0.4,4,4,1,0,0.4,4,2,3,0,0,1,6,6,2,1,1,0,1,1,0,0,53,1,1,46,2,6,6,2,1,1,0,1,1,0,0,53,1,1,46,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0
L4399,15,1,139,2,0,0,0,0,0,0,0,0,2,1,1,23,6,6,7,9,26,0.5,0.219048,23,20,4,4,0.219048,23,1,1,2,4,1,82,125,2,1,2,1,17,0,7,0,17,40,0,7,0,82,125,2,1,2,1,17,0,7,0,17,40,0,7,0,0,0,22,0,9,0,0,3,0,0,0,1,0,0,4,0,0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L4395,30,1,207,2,0,0,0,0,0,0,0,0,4,5,2,31,8,11,17,13,32,0.5625,0.315476,53,53,9,7,0.315476,53,2,2,0,0,1,115,178,9,9,4,1,19,3,15,1,47,65,4,33,4,115,178,9,9,4,1,19,3,15,1,47,65,4,33,4,0,11,28,8,20,0,1,11,0,0,0,1,0,0,0,0,0,13,23,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,2,0,0,0
L2181,7,1,73,2,0,0,0,0,0,0,0,0,4,2,2,19,2,3,28,6,20,0.2,0.157143,11,10,3,12,0.157143,11,1,1,0,0,1,59,67,2,0,2,0,14,0,14,0,14,25,0,14,0,59,67,2,0,2,0,14,0,14,0,14,25,0,14,0,0,0,26,0,11,0,1,6,0,0,0,1,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2187,17,1,132,2,0,0,0,0,0,0,0,0,2,3,3,36,2,3,18,10,27,0.0833333,0.0887097,11,11,1,11,0.0887097,11,1,1,0,0,1,113,116,1,0,1,0,17,0,11,0,17,77,0,11,0,113,116,1,0,1,0,17,0,11,0,17,77,0,11,0,0,0,38,2,33,0,1,20,0,0,0,1,0,0,3,0,0,8,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
L2160,5,1,142,2,0,0,0,0,0,0,0,0,3,0,0,24,6,1,0,20,44,0,0.104478,14,0,0,24,0.104478,14,2,3,0,0,1,120,138,7,1,6,0,24,0,23,1,76,64,0,69,3,120,138,7,1,6,0,24,0,23,1,76,64,0,69,3,0,3,57,4,48,0,0,0,0,0,0,1,0,0,0,0,0,5,51,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0
L2557,26,2,53,3,0,0,0,0,0,0,0,0,1,1,1,6,0,1,2,0,5,0.2,0.115385,3,3,1,4,0.115385,3,0,0,0,0,0,23,28,1,2,1,2,5,0,4,1,5,10,0,4,1,23,28,1,2,1,2,5,0,4,1,5,10,0,4,1,0,0,13,1,4,0,0,1,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
L2580,58,2,69,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.5,0.214286,3,3,1,1,0.214286,3,0,0,0,0,0,11,12,0,1,0,1,1,0,1,0,1,5,0,1,0,11,12,0,1,0,1,1,0,1,0,1,5,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L2641,33,2,69,3,0,0,0,0,0,0,0,0,1,2,2,7,3,1,1,5,8,0.5,0.0857143,3,3,1,1,0.0857143,3,0,0,0,0,0,32,37,2,1,2,1,3,0,1,0,3,18,0,1,0,32,37,2,1,2,1,3,0,1,0,3,18,0,1,0,0,1,9,1,7,0,0,6,0,0,0,0,0,0,1,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L3429,52,2,94,3,0,0,0,0,0,0,0,0,2,1,1,8,0,1,3,0,5,0.2,0.0769231,3,3,1,4,0.0769231,3,0,0,0,0,0,36,43,2,1,2,1,5,0,4,0,5,19,0,4,0,36,43,2,1,2,1,5,0,4,0,5,19,0,4,0,0,0,14,0,8,0,0,5,0,0,0,1,0,0,2,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3456,96,2,102,3,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,7,7,0,0,0,0,1,0,1,0,1,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3472,104,2,108,3,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,5,5,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3563,270,2,284,3,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,14,15,1,0,1,0,2,0,1,0,2,7,0,1,0,14,15,1,0,1,0,2,0,1,0,2,7,0,1,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0
L3583,31,2,85,3,0,0,0,0,0,0,0,0,1,5,3,13,3,1,1,4,8,0,0,0,0,0,2,0,0,0,0,0,0,0,50,55,3,1,3,1,4,0,1,0,4,32,0,1,0,50,55,3,1,3,1,4,0,1,0,4,32,0,1,0,0,1,12,0,13,0,0,10,0,0,0,0,0,0,2,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
