dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
anttlr4,junit,0.4,5432.0,87.0,4467.0,2860.0,87.0,4107.0,0.244,0.473,0.816,0.885,0.908,0.943,0.966,0.966,0.989,1.0,1.0,1.0,10187.0,10187.0,10187.0,0.92,0.331,1.0,0.193,0.0,0.193,1.0,0.8223490427098674,1.0,110,1.05
anttlr4,junit,0.5,5432.0,87.0,3504.0,2860.0,83.0,2658.0,0.0,0.461,0.77,0.839,0.92,0.943,0.954,0.954,0.954,0.954,0.954,0.954,9224.0,9401.287,12598.0,0.898,0.324,0.954,0.119,0.002,0.121,0.9540229885057471,0.6450662739322534,1.0,110,1.05
anttlr4,junit,1.0,5432.0,87.0,2908.0,2860.0,77.0,1086.0,0.0,0.0,0.713,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,8628.0,9208.23,13666.141,0.85,0.308,0.885,0.082,0.013,0.095,0.8850574712643678,0.5353460972017673,1.0,110,1.05
anttlr4,mct,0.1,6091.0,23.0,3263.0,2970.0,17.0,1702.0,0.0,0.0,0.652,0.652,0.739,0.739,0.739,0.739,0.739,0.739,0.739,0.739,9203.0,10678.478,14682.25,0.705,0.286,0.739,0.19,0.068,0.258,0.7391304347826086,0.5357084222623543,1.0,110,1.05
anttlr4,mct,0.2,6091.0,23.0,4429.0,2970.0,18.0,3882.0,0.0,0.0,0.565,0.609,0.609,0.652,0.696,0.739,0.783,0.783,0.783,0.783,10369.0,11091.609,13485.25,0.683,0.299,0.783,0.349,0.047,0.397,0.782608695652174,0.7271384009193893,1.0,110,1.05
anttlr4,mct,0.3,6091.0,23.0,4664.0,2970.0,20.0,4174.0,0.0,0.0,0.609,0.696,0.696,0.696,0.696,0.696,0.87,0.87,0.87,0.87,10604.0,10976.261,12744.5,0.732,0.255,0.87,0.388,0.017,0.405,0.8695652173913043,0.7657199146281399,1.0,110,1.05
anttlr4,mct,0.4,6091.0,23.0,6082.0,2970.0,23.0,5601.0,0.08,0.159,0.565,0.565,0.696,0.696,0.783,0.783,0.783,0.957,0.957,0.957,12022.0,12022.0,12022.0,0.743,0.281,1.0,0.659,0.0,0.659,1.0,0.9985224101132819,1.0,110,1.05
anttlr4,mct,0.5,6091.0,23.0,6091.0,2970.0,23.0,4555.0,0.252,0.202,0.652,0.652,0.696,0.696,0.696,0.87,0.913,1.0,1.0,1.0,12031.0,12031.0,12031.0,0.792,0.245,1.0,0.661,0.0,0.661,1.0,1.0,1.0,110,1.05
anttlr4,mct,1.0,6091.0,23.0,5131.0,2970.0,20.0,4837.0,0.0,0.0,0.522,0.609,0.652,0.652,0.696,0.739,0.739,0.87,0.87,0.87,11071.0,11321.435,12511.0,0.698,0.284,0.87,0.469,0.017,0.486,0.8695652173913043,0.8423904120834017,1.0,110,1.05
broadleaf,junit,0.1,5432.0,87.0,3129.0,2860.0,83.0,1946.0,0.0,0.592,0.759,0.828,0.908,0.954,0.954,0.954,0.954,0.954,0.954,0.954,8849.0,9060.77,12879.25,0.894,0.285,0.954,0.095,0.002,0.097,0.9540229885057471,0.5760309278350515,1.0,110,1.05
broadleaf,junit,0.2,5432.0,87.0,3188.0,2860.0,81.0,2068.0,0.0,0.0,0.724,0.862,0.897,0.931,0.931,0.931,0.931,0.931,0.931,0.931,8908.0,9217.517,13255.75,0.879,0.299,0.931,0.098,0.005,0.103,0.9310344827586207,0.5868924889543446,1.0,110,1.05
broadleaf,junit,0.3,5432.0,87.0,3321.0,2860.0,82.0,2338.0,0.0,0.0,0.609,0.736,0.828,0.931,0.943,0.943,0.943,0.943,0.943,0.943,9041.0,9283.644,12999.125,0.851,0.263,0.943,0.107,0.003,0.11,0.9425287356321839,0.6113770250368189,1.0,110,1.05
broadleaf,junit,0.4,5432.0,87.0,3283.0,2860.0,84.0,2300.0,0.0,0.527,0.69,0.839,0.862,0.943,0.966,0.966,0.966,0.966,0.966,0.966,9003.0,9151.207,12226.5,0.881,0.276,0.966,0.104,0.001,0.106,0.9655172413793104,0.604381443298969,1.0,110,1.05
broadleaf,junit,0.5,5432.0,87.0,3731.0,2860.0,87.0,3032.0,0.442,0.48,0.621,0.759,0.862,0.92,0.977,1.0,1.0,1.0,1.0,1.0,9451.0,9451.0,9451.0,0.881,0.253,1.0,0.135,0.0,0.135,1.0,0.6868556701030928,1.0,110,1.05
broadleaf,junit,1.0,5432.0,87.0,3402.0,2860.0,83.0,2492.0,0.0,0.491,0.586,0.69,0.793,0.839,0.954,0.954,0.954,0.954,0.954,0.954,9122.0,9308.667,12674.5,0.835,0.233,0.954,0.112,0.002,0.114,0.9540229885057471,0.6262886597938144,1.0,110,1.05
broadleaf,mct,0.1,6091.0,23.0,4955.0,2970.0,22.0,4607.0,0.0,0.194,0.435,0.565,0.826,0.826,0.826,0.826,0.826,0.957,0.957,0.957,10895.0,10993.783,10895.0,0.775,0.061,0.957,0.437,0.002,0.439,0.9565217391304348,0.8134953209653587,1.0,110,1.05
broadleaf,mct,0.2,6091.0,23.0,4009.0,2970.0,21.0,3292.0,0.0,0.0,0.478,0.565,0.609,0.783,0.783,0.913,0.913,0.913,0.913,0.913,9949.0,10311.087,12031.0,0.746,0.052,0.913,0.286,0.008,0.294,0.9130434782608695,0.6581842062058775,1.0,110,1.05
broadleaf,mct,0.3,6091.0,23.0,5085.0,2970.0,22.0,4771.0,0.0,0.167,0.304,0.609,0.609,0.739,0.826,0.913,0.913,0.957,0.957,0.957,11025.0,11112.478,11025.0,0.739,0.036,0.957,0.461,0.002,0.463,0.9565217391304348,0.8348382859957314,1.0,110,1.05
broadleaf,mct,0.4,6091.0,23.0,4457.0,2970.0,20.0,3929.0,0.0,0.0,0.435,0.522,0.609,0.652,0.826,0.826,0.87,0.87,0.87,0.87,10397.0,10823.261,12848.0,0.703,0.033,0.87,0.354,0.017,0.371,0.8695652173913043,0.7317353472336233,1.0,110,1.05
broadleaf,mct,0.5,6091.0,23.0,4608.0,2970.0,21.0,4137.0,0.0,0.0,0.391,0.609,0.609,0.652,0.826,0.826,0.913,0.913,0.913,0.913,10548.0,10805.913,12031.0,0.724,0.023,0.913,0.378,0.008,0.386,0.9130434782608695,0.7565260219996717,1.0,110,1.05
broadleaf,mct,1.0,6091.0,23.0,5216.0,2970.0,22.0,4941.0,0.0,0.139,0.522,0.609,0.652,0.652,0.826,0.826,0.913,0.913,0.913,0.913,11156.0,11232.087,11156.0,0.746,0.036,0.957,0.485,0.002,0.487,0.9565217391304348,0.8563454276801838,1.0,110,1.05
ceylon,junit,0.1,5432.0,87.0,4186.0,2860.0,87.0,3692.0,0.32,0.338,0.701,0.862,0.92,0.931,0.943,0.943,1.0,1.0,1.0,1.0,9906.0,9906.0,9906.0,0.908,0.33,1.0,0.17,0.0,0.17,1.0,0.770618556701031,1.0,110,1.05
ceylon,junit,0.2,5432.0,87.0,3466.0,2860.0,82.0,2532.0,0.0,0.0,0.782,0.862,0.908,0.931,0.943,0.943,0.943,0.943,0.943,0.943,9186.0,9411.977,12872.25,0.89,0.318,0.943,0.116,0.003,0.12,0.9425287356321839,0.6380706921944035,1.0,110,1.05
ceylon,junit,0.3,5432.0,87.0,4143.0,2860.0,85.0,3646.0,0.0,0.369,0.747,0.862,0.908,0.908,0.943,0.966,0.977,0.977,0.977,0.977,9863.0,9922.264,11152.0,0.902,0.292,0.977,0.166,0.001,0.167,0.9770114942528736,0.7627025036818851,1.0,110,1.05
ceylon,junit,0.4,5432.0,87.0,3585.0,2860.0,80.0,2793.0,0.0,0.0,0.759,0.782,0.874,0.908,0.908,0.92,0.92,0.92,0.92,0.92,9305.0,9602.218,12941.281,0.862,0.271,0.92,0.125,0.006,0.131,0.9195402298850575,0.6599779086892489,1.0,110,1.05
ceylon,junit,0.5,5432.0,87.0,3546.0,2860.0,84.0,2716.0,0.0,0.49,0.805,0.828,0.862,0.92,0.954,0.966,0.966,0.966,0.966,0.966,9266.0,9396.069,12095.0,0.895,0.266,0.966,0.122,0.001,0.123,0.9655172413793104,0.6527982326951399,1.0,110,1.05
ceylon,junit,1.0,5432.0,87.0,3666.0,2860.0,84.0,2936.0,0.0,0.513,0.724,0.816,0.874,0.943,0.954,0.966,0.966,0.966,0.966,0.966,9386.0,9507.793,12035.0,0.884,0.227,0.966,0.13,0.001,0.131,0.9655172413793104,0.6748895434462445,1.0,110,1.05
ceylon,mct,0.1,6091.0,23.0,6091.0,2970.0,23.0,5677.0,0.068,0.018,0.652,0.696,0.696,0.696,0.696,0.696,0.696,0.696,0.826,1.0,12031.0,12031.0,12031.0,0.71,0.301,1.0,0.661,0.0,0.661,1.0,1.0,1.0,110,1.05
ceylon,mct,0.2,6091.0,23.0,4448.0,2970.0,17.0,3911.0,0.0,0.0,0.652,0.696,0.696,0.696,0.696,0.696,0.739,0.739,0.739,0.739,10388.0,11245.217,13571.312,0.691,0.242,0.739,0.352,0.068,0.421,0.7391304347826086,0.7302577573469052,1.0,110,1.05
ceylon,mct,0.3,6091.0,23.0,5944.0,2970.0,23.0,5067.0,0.168,0.118,0.565,0.609,0.609,0.652,0.696,0.696,0.739,0.913,1.0,1.0,11884.0,11884.0,11884.0,0.724,0.187,1.0,0.629,0.0,0.629,1.0,0.9758660318502709,1.0,110,1.05
ceylon,mct,0.4,6091.0,23.0,4130.0,2970.0,17.0,3458.0,0.0,0.0,0.565,0.609,0.652,0.696,0.696,0.739,0.739,0.739,0.739,0.739,10070.0,11093.13,13869.438,0.673,0.203,0.739,0.304,0.068,0.372,0.7391304347826086,0.6780495813495321,1.0,110,1.05
ceylon,mct,0.5,6091.0,23.0,4274.0,2970.0,18.0,3650.0,0.0,0.0,0.522,0.652,0.739,0.739,0.739,0.783,0.783,0.783,0.783,0.783,10214.0,11004.0,13620.875,0.709,0.192,0.783,0.325,0.047,0.373,0.782608695652174,0.7016910195370218,1.0,110,1.05
ceylon,mct,1.0,6091.0,23.0,5311.0,2970.0,20.0,5068.0,0.0,0.0,0.522,0.565,0.609,0.696,0.696,0.696,0.696,0.783,0.783,0.783,11251.0,11454.478,12421.0,0.677,0.192,0.87,0.503,0.017,0.52,0.8695652173913043,0.8719422098177639,1.0,110,1.05
elasticsearch,junit,0.1,5432.0,87.0,4146.0,2860.0,85.0,3641.0,0.0,0.334,0.724,0.828,0.828,0.874,0.931,0.943,0.977,0.977,0.977,0.977,9866.0,9925.126,11152.0,0.876,0.248,0.977,0.167,0.001,0.167,0.9770114942528736,0.7632547864506627,1.0,110,1.05
elasticsearch,junit,0.2,5432.0,87.0,3961.0,2860.0,85.0,3390.0,0.0,0.334,0.655,0.805,0.851,0.874,0.908,0.943,0.977,0.977,0.977,0.977,9681.0,9748.632,11152.0,0.865,0.213,0.977,0.152,0.001,0.153,0.9770114942528736,0.7291973490427098,1.0,110,1.05
elasticsearch,junit,0.3,5432.0,87.0,3824.0,2860.0,82.0,3172.0,0.0,0.0,0.69,0.828,0.828,0.862,0.885,0.943,0.943,0.943,0.943,0.943,9544.0,9728.828,12559.0,0.85,0.165,0.943,0.142,0.003,0.145,0.9425287356321839,0.7039764359351989,1.0,110,1.05
elasticsearch,junit,0.4,5432.0,87.0,4109.0,2860.0,86.0,3589.0,0.0,0.308,0.552,0.805,0.828,0.839,0.885,0.92,0.989,0.989,0.989,0.989,9829.0,9859.414,9829.0,0.855,0.173,0.989,0.164,0.0,0.164,0.9885057471264368,0.7564432989690721,1.0,110,1.05
elasticsearch,junit,0.5,5432.0,87.0,4373.0,2860.0,87.0,3967.0,0.27,0.338,0.563,0.805,0.828,0.828,0.885,0.943,0.989,1.0,1.0,1.0,10093.0,10093.0,10093.0,0.854,0.163,1.0,0.185,0.0,0.185,1.0,0.8050441826215022,1.0,110,1.05
elasticsearch,junit,1.0,5432.0,87.0,3757.0,2860.0,79.0,3061.0,0.0,0.0,0.575,0.805,0.805,0.828,0.874,0.908,0.908,0.908,0.908,0.908,9477.0,9785.046,12800.828,0.814,0.146,0.908,0.137,0.008,0.145,0.9080459770114943,0.6916421207658321,1.0,110,1.05
elasticsearch,mct,0.1,6091.0,23.0,4043.0,2970.0,21.0,3327.0,0.0,0.0,0.522,0.522,0.565,0.609,0.826,0.913,0.913,0.913,0.913,0.913,9983.0,10339.174,12031.0,0.735,0.045,0.913,0.291,0.008,0.299,0.9130434782608695,0.6637662124445903,1.0,110,1.05
elasticsearch,mct,0.2,6091.0,23.0,4425.0,2970.0,22.0,3887.0,0.0,0.312,0.522,0.609,0.652,0.826,0.826,0.913,0.957,0.957,0.957,0.957,10365.0,10509.87,10365.0,0.782,0.025,0.957,0.349,0.002,0.351,0.9565217391304348,0.7264816943030701,1.0,110,1.05
elasticsearch,mct,0.3,6091.0,23.0,3366.0,2970.0,19.0,2218.0,0.0,0.0,0.609,0.609,0.652,0.826,0.826,0.826,0.826,0.826,0.826,0.826,9306.0,10253.826,14074.75,0.729,0.039,0.826,0.202,0.03,0.232,0.8260869565217391,0.5526186176325727,1.0,110,1.05
elasticsearch,mct,0.4,6091.0,23.0,4483.0,2970.0,22.0,3963.0,0.0,0.299,0.478,0.565,0.826,0.826,0.913,0.913,0.957,0.957,0.957,0.957,10423.0,10562.826,10423.0,0.799,0.038,0.957,0.358,0.002,0.36,0.9565217391304348,0.736003940239698,1.0,110,1.05
elasticsearch,mct,0.5,6091.0,23.0,3823.0,2970.0,21.0,2995.0,0.0,0.0,0.522,0.609,0.652,0.826,0.913,0.913,0.913,0.913,0.913,0.913,9763.0,10157.435,12031.0,0.774,0.038,0.913,0.26,0.008,0.268,0.9130434782608695,0.6276473485470366,1.0,110,1.05
elasticsearch,mct,1.0,6091.0,23.0,4369.0,2970.0,22.0,3813.0,0.0,0.324,0.565,0.609,0.652,0.652,0.826,0.913,0.957,0.957,0.957,0.957,10309.0,10458.739,10309.0,0.777,0.034,0.957,0.34,0.002,0.342,0.9565217391304348,0.7172878016746018,1.0,110,1.05
hazelcast,junit,0.1,5432.0,87.0,3667.0,2860.0,79.0,2927.0,0.0,0.0,0.724,0.805,0.862,0.874,0.897,0.908,0.908,0.908,0.908,0.908,9387.0,9711.598,12889.422,0.847,0.289,0.908,0.13,0.008,0.139,0.9080459770114943,0.6750736377025037,1.0,110,1.05
hazelcast,junit,0.2,5432.0,87.0,3111.0,2860.0,80.0,1911.0,0.0,0.0,0.69,0.816,0.885,0.92,0.92,0.92,0.92,0.92,0.92,0.92,8831.0,9204.494,13400.469,0.854,0.245,0.92,0.094,0.006,0.1,0.9195402298850575,0.5727172312223858,1.0,110,1.05
hazelcast,junit,0.3,5432.0,87.0,4007.0,2860.0,87.0,3452.0,0.365,0.496,0.563,0.805,0.805,0.874,0.954,0.977,1.0,1.0,1.0,1.0,9727.0,9727.0,9727.0,0.88,0.253,1.0,0.156,0.0,0.156,1.0,0.7376656848306333,1.0,110,1.05
hazelcast,junit,0.4,5432.0,87.0,3841.0,2860.0,87.0,3202.0,0.411,0.402,0.644,0.747,0.828,0.851,0.908,1.0,1.0,1.0,1.0,1.0,9561.0,9561.0,9561.0,0.868,0.254,1.0,0.143,0.0,0.143,1.0,0.7071060382916053,1.0,110,1.05
hazelcast,junit,0.5,5432.0,87.0,4105.0,2860.0,85.0,3598.0,0.0,0.325,0.586,0.77,0.839,0.874,0.885,0.943,0.977,0.977,0.977,0.977,9825.0,9886.011,11152.0,0.852,0.203,0.977,0.163,0.001,0.164,0.9770114942528736,0.7557069219440353,1.0,110,1.05
hazelcast,junit,1.0,5432.0,87.0,3970.0,2860.0,85.0,3406.0,0.0,0.323,0.517,0.667,0.828,0.862,0.874,0.943,0.977,0.977,0.977,0.977,9690.0,9757.218,11152.0,0.829,0.182,0.977,0.153,0.001,0.153,0.9770114942528736,0.7308541973490427,1.0,110,1.05
hazelcast,mct,0.1,6091.0,23.0,3397.0,2970.0,15.0,2268.0,0.0,0.0,0.478,0.522,0.609,0.652,0.652,0.652,0.652,0.652,0.652,0.652,9337.0,11211.087,14682.906,0.591,0.062,0.652,0.206,0.121,0.327,0.6521739130434783,0.5577080939090462,1.0,110,1.05
hazelcast,mct,0.2,6091.0,23.0,3180.0,2970.0,19.0,1813.0,0.0,0.0,0.391,0.565,0.826,0.826,0.826,0.826,0.826,0.826,0.826,0.826,9120.0,10132.522,14214.25,0.726,0.033,0.826,0.18,0.03,0.21,0.8260869565217391,0.5220817599737317,1.0,110,1.05
hazelcast,mct,0.3,6091.0,23.0,3535.0,2970.0,16.0,2526.0,0.0,0.0,0.435,0.522,0.609,0.652,0.696,0.696,0.696,0.696,0.696,0.696,9475.0,11030.826,14507.125,0.621,0.03,0.696,0.223,0.093,0.315,0.6956521739130435,0.5803644721720571,1.0,110,1.05
hazelcast,mct,0.4,6091.0,23.0,4131.0,2970.0,22.0,3443.0,0.0,0.385,0.478,0.565,0.783,0.826,0.913,0.957,0.957,0.957,0.957,0.957,10071.0,10241.435,10071.0,0.787,0.02,0.957,0.304,0.002,0.306,0.9565217391304348,0.6782137580036118,1.0,110,1.05
hazelcast,mct,0.5,6091.0,23.0,4035.0,2970.0,22.0,3326.0,0.0,0.404,0.435,0.522,0.609,0.826,0.826,0.957,0.957,0.957,0.957,0.957,9975.0,10153.783,9975.0,0.776,0.021,0.957,0.29,0.002,0.292,0.9565217391304348,0.6624527992119521,1.0,110,1.05
hazelcast,mct,1.0,6091.0,23.0,3467.0,2970.0,18.0,2409.0,0.0,0.0,0.435,0.522,0.609,0.783,0.783,0.783,0.783,0.783,0.783,0.783,9407.0,10547.87,14327.0,0.672,0.02,0.783,0.214,0.047,0.261,0.782608695652174,0.5692004596946314,1.0,110,1.05
junit,mct,0.1,6091.0,23.0,5147.0,2970.0,21.0,4850.0,0.0,0.0,0.522,0.696,0.87,0.87,0.87,0.87,0.87,0.913,0.913,0.913,11087.0,11251.174,12031.0,0.811,0.245,0.913,0.472,0.008,0.48,0.9130434782608695,0.8450172385486784,1.0,110,1.05
junit,mct,0.2,6091.0,23.0,4828.0,2970.0,18.0,4452.0,0.0,0.0,0.565,0.565,0.565,0.565,0.609,0.696,0.696,0.696,0.696,0.696,10768.0,11317.13,13136.125,0.642,0.206,0.783,0.415,0.047,0.463,0.782608695652174,0.7926448858972254,1.0,110,1.05
junit,mct,0.3,6091.0,23.0,2974.0,2970.0,15.0,562.0,0.0,0.0,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,8914.0,11082.348,15099.297,0.641,0.206,0.652,0.158,0.121,0.279,0.6521739130434783,0.48826136923329505,1.0,110,1.05
junit,mct,0.4,6091.0,23.0,5154.0,2970.0,20.0,4864.0,0.0,0.0,0.304,0.435,0.565,0.652,0.652,0.652,0.826,0.87,0.87,0.87,11094.0,11338.435,12499.5,0.627,0.069,0.87,0.473,0.017,0.49,0.8695652173913043,0.8461664751272369,1.0,110,1.05
