ID,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs
L1514,23,1,29,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,6,7,1,0,1,0,1,0,1,0,1,1,0,1,0,6,7,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L949,35,1,287,2,0,0,0,0,0,0,0,0,1,2,2,36,8,4,3,11,20,0,0.0544554,11,0,0,5,0.0544554,11,0,0,0,0,0,191,253,10,0,10,0,9,0,4,0,9,106,0,4,0,191,253,10,0,10,0,9,0,4,0,9,106,0,4,0,0,0,23,2,63,0,2,13,0,0,0,0,0,0,10,0,0,26,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,0,2,0,0,0,0,0,0
L140,42,1,1236,2,0.268556,10,121,22,0.117155,0.133971,140,140,13,5,5,293,8,56,96,10,172,0.134969,0.110642,131,67,22,141,0.110642,131,0,0,0,0,0,1053,1195,77,74,77,74,162,1,162,56,162,564,1,162,56,1053,1195,77,74,77,74,162,1,162,56,162,564,1,162,56,0,2,380,22,285,0,1,84,0,41,0,1,0,8,3,1,0,81,295,0,0,0,0,0,0,0,4,0,0,0,0,0,0,29,50,0,34,3,40,14,0,0,0
L2040,19,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,2,0,2,0,0,2,0,0,0,0,2,0,0,5,5,2,0,2,0,0,2,0,0,0,0,2,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0
L2087,23,1,55,2,0,0,0,0,0,0,0,0,1,1,1,5,2,1,1,3,6,0,0.0714286,2,0,0,4,0.0714286,2,0,0,0,0,0,26,33,1,0,1,0,3,0,3,0,3,12,0,3,0,26,33,1,0,1,0,3,0,3,0,3,12,0,3,0,0,0,9,2,10,0,0,1,0,0,0,0,0,0,3,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0
L2089,23,1,65,2,0,0,0,0,0,0,0,0,1,3,2,9,1,1,2,0,3,0,0.0571429,2,0,0,4,0.0571429,2,0,0,0,0,0,33,43,3,0,3,0,3,0,3,0,3,16,0,3,0,33,43,3,0,3,0,3,0,3,0,3,16,0,3,0,0,0,9,2,16,0,0,6,0,0,0,0,0,0,3,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0
L2184,47,1,451,2,0.192759,2,16,4,0.140741,0.156863,57,48,2,6,6,129,17,1,0,48,53,0,0.153005,56,0,0,6,0.153005,56,0,0,0,0,0,310,405,1,0,1,0,5,0,5,0,5,186,0,5,0,310,405,1,0,1,0,5,0,5,0,5,186,0,5,0,0,0,52,0,118,0,1,69,0,18,0,1,0,9,0,3,0,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4
L2268,45,1,208,2,0,0,0,0,0,0,0,0,3,6,6,46,12,1,0,12,18,0,0.177632,27,0,0,7,0.177632,27,0,0,0,0,0,125,164,1,0,1,0,6,0,6,0,6,70,0,6,0,125,164,1,0,1,0,6,0,6,0,6,70,0,6,0,0,0,22,0,29,0,1,14,0,0,0,1,0,5,0,1,0,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0
L2289,67,1,346,2,0.0418502,1,1,1,0.0428571,0.0497925,12,12,7,7,7,94,17,1,0,35,45,0,0.0617761,16,0,0,11,0.0617761,16,0,0,0,0,0,243,280,3,0,3,0,10,1,10,0,10,130,1,10,0,243,280,3,0,3,0,10,1,10,0,10,130,1,10,0,0,0,42,1,53,0,6,18,0,5,0,1,0,6,0,2,0,24,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,7,0,0,0,0,0,0
L2353,29,1,61,2,0,0,0,0,0,0,0,0,1,2,2,7,4,1,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,29,33,1,0,1,0,2,0,2,0,2,14,0,2,0,29,33,1,0,1,0,2,0,2,0,2,14,0,2,0,0,0,7,0,12,0,0,4,0,0,0,0,0,0,1,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L2367,28,1,49,2,0,0,0,0,0,0,0,0,1,1,1,3,4,1,0,2,4,0,0.105263,2,0,0,3,0.105263,2,0,0,0,0,0,17,22,1,0,1,0,2,0,2,0,2,5,0,2,0,17,22,1,0,1,0,2,0,2,0,2,5,0,2,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
L2374,35,1,93,2,0,0,0,0,0,0,0,0,2,3,3,12,10,1,0,6,9,0,0,0,0,0,4,0,0,0,0,0,0,0,54,59,1,0,1,0,3,0,3,0,3,27,0,3,0,54,59,1,0,1,0,3,0,3,0,3,27,0,3,0,0,0,10,1,11,0,0,0,0,0,0,1,0,0,1,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
L2388,28,1,91,2,0,0,0,0,0,0,0,0,1,3,3,7,1,51,64,0,3,0,0.0535714,3,0,0,3,0.0535714,3,0,0,0,0,0,53,64,2,2,2,2,3,0,2,0,3,32,0,2,0,53,64,2,2,2,2,3,0,2,0,3,32,0,2,0,0,2,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
L708,41,1,481,2,0,0,0,0,0,0,0,0,2,5,4,112,6,13,15,6,41,0,0.0716113,28,16,0,35,0.0716113,28,0,0,0,0,0,363,441,8,4,8,4,35,3,34,2,35,193,3,34,2,363,441,8,4,8,4,35,3,34,2,35,193,3,34,2,0,3,88,25,65,0,7,13,0,0,0,1,0,3,3,2,0,40,73,0,0,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,9,0,1,9,0,0,0
L2513,27,1,80,2,0,0,0,0,0,0,0,0,1,2,2,9,5,0,0,6,8,0,0.288889,13,0,0,3,0.288889,13,0,0,0,0,0,32,54,2,0,2,0,2,0,2,0,2,17,0,2,0,32,54,2,0,2,0,2,0,2,0,2,17,0,2,0,0,0,3,0,11,0,0,8,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
L3002,30,1,105,2,0.359743,1,6,2,0.289474,0.30303,22,20,2,4,4,25,5,2,2,7,9,0,0.0704225,5,0,0,3,0.0704225,5,0,0,0,0,0,66,76,0,0,0,0,2,0,2,0,2,46,0,2,0,66,76,0,0,0,0,2,0,2,0,2,46,0,2,0,0,0,25,0,18,0,1,14,0,12,0,1,0,5,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
L3007,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3009,30,1,119,2,0.17931,1,6,1,0.122222,0.130952,11,11,3,4,4,23,7,1,1,5,8,0,0.0860215,8,0,0,4,0.0860215,8,0,0,0,0,0,85,90,0,0,0,0,3,0,3,0,3,47,0,3,0,85,90,0,0,0,0,3,0,3,0,3,47,0,3,0,0,0,21,0,28,0,3,12,0,9,0,1,0,2,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
L3021,36,1,172,2,0.464435,5,20,6,0.40146,0.45082,55,55,3,6,6,42,10,1,2,22,25,0,0.0390625,5,0,0,4,0.0390625,5,0,0,0,0,0,123,137,0,0,0,0,3,0,3,0,3,75,0,3,0,123,137,0,0,0,0,3,0,3,0,3,75,0,3,0,0,0,39,0,24,0,0,16,0,19,0,1,0,9,0,1,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
L3035,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3037,33,1,279,2,0.417768,6,37,8,0.392713,0.429907,97,92,3,4,4,91,7,1,2,16,19,0,0.0765957,18,0,0,4,0.0765957,18,0,0,0,0,0,217,247,0,0,0,0,3,0,3,0,3,113,0,3,0,217,247,0,0,0,0,3,0,3,0,3,113,0,3,0,0,0,40,3,78,0,13,8,0,20,0,1,0,4,0,1,0,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,0,1
L3049,26,1,800,2,0.697242,57,4310,320,0.690323,0.726027,535,530,2,7,7,239,7,2,2,6,16,0.166667,0.0159363,12,1,1,5,0.0159363,12,0,0,0,0,0,741,775,0,8,0,8,10,0,5,0,10,445,0,5,0,741,775,0,8,0,8,10,0,5,0,10,445,0,5,0,0,0,107,6,16,0,2,9,0,56,0,1,0,14,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,1
L3082,35,1,338,2,0.484902,7,33,9,0.447368,0.475655,136,127,4,6,6,85,9,2,3,17,24,0,0.0629371,18,0,0,8,0.0629371,18,0,0,0,0,0,268,304,0,0,0,0,7,0,7,0,7,173,0,7,0,268,304,0,0,0,0,7,0,7,0,7,173,0,7,0,0,0,58,0,46,0,5,24,0,26,0,1,0,8,0,1,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1
L3101,39,1,440,2,0.441901,9,64,21,0.432836,0.447222,174,161,3,4,4,115,10,1,2,20,26,0.142857,0.0535714,21,3,1,6,0.0535714,21,0,0,0,0,0,371,402,0,0,0,0,6,0,6,0,6,248,0,6,0,371,402,0,0,0,0,6,0,6,0,6,248,0,6,0,0,0,59,1,93,0,2,24,0,29,0,1,0,7,0,1,0,63,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,2
L3123,34,1,624,2,0.343895,22,648,72,0.48731,0.479675,288,236,1,9,5,233,9,3,3,11,33,0,0.130053,74,3,0,23,0.130053,74,0,0,0,0,0,495,591,10,4,10,4,22,0,22,0,22,315,0,22,0,495,591,10,4,10,4,22,0,22,0,22,315,0,22,0,0,0,115,3,128,0,1,60,0,43,0,0,0,13,1,2,0,61,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,1,0,0,0,1
L3217,41,1,437,2,0.525352,6,69,16,0.392947,0.404011,156,141,12,4,4,148,12,22,28,98,117,0,0.0608466,23,0,0,20,0.0608466,23,0,0,0,0,0,355,397,1,2,1,2,19,0,19,0,19,206,0,19,0,355,397,1,2,1,2,19,0,19,0,19,206,0,19,0,0,2,88,1,103,0,8,29,0,28,0,1,0,6,0,8,0,55,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,1,0,0,0,2
L3293,36,1,252,2,0.300633,5,22,6,0.248848,0.286486,54,53,5,6,6,57,11,2,3,22,27,0,0.0408163,8,0,0,6,0.0408163,8,0,0,0,0,0,188,217,0,0,0,0,5,0,5,0,5,107,0,5,0,188,217,0,0,0,0,5,0,5,0,5,107,0,5,0,0,0,46,0,62,0,0,28,0,19,0,1,0,11,0,2,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
L3306,25,1,70,2,0,0,0,0,0,0,0,0,1,4,4,12,0,4,6,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,44,46,0,2,0,2,3,0,3,0,3,19,0,3,0,44,46,0,2,0,2,3,0,3,0,3,19,0,3,0,0,0,11,0,8,0,0,5,0,0,0,0,0,2,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L3313,30,1,111,2,0.672209,4,16,5,0.609756,0.617284,50,50,3,5,5,24,7,2,3,13,16,0,0,0,0,0,4,0,0,0,0,0,0,0,81,82,0,0,0,0,3,0,3,0,3,45,0,3,0,81,82,0,0,0,0,3,0,3,0,3,45,0,3,0,0,0,34,0,11,0,0,6,0,19,0,1,0,4,0,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
L3321,36,1,169,2,0.268058,4,15,4,0.231343,0.241379,31,28,3,5,5,37,9,1,2,16,20,0,0.10687,14,0,0,5,0.10687,14,0,0,0,0,0,117,134,2,0,2,0,4,0,4,0,4,75,0,4,0,117,134,2,0,2,0,4,0,4,0,4,75,0,4,0,0,0,30,4,38,0,2,16,0,12,0,1,0,5,1,1,0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,0,0,2
L3344,44,1,269,2,0,0,0,0,0,0,0,0,1,18,5,67,4,2,2,6,14,0.444444,0.112676,24,22,4,5,0.112676,24,0,0,0,0,0,189,226,1,5,1,5,8,1,8,0,8,119,1,8,0,189,226,1,5,1,5,8,1,8,0,8,119,1,8,0,0,1,26,26,14,0,3,0,0,0,0,0,0,9,1,0,0,10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,4,1,0,2,0,0,0
L3383,58,1,577,2,0.421504,6,350,41,0.459615,0.494577,239,228,7,4,2,129,12,12,10,8,25,0,0.0245902,12,0,0,18,0.0245902,12,0,0,0,0,0,476,520,7,7,7,7,17,3,17,0,17,268,3,17,0,476,520,7,7,7,7,17,3,17,0,17,268,3,17,0,0,2,77,18,69,0,0,8,0,23,0,1,0,3,1,1,0,64,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,12,0,1,4,0,0,0
L296,17,1,86,2,0.126706,1,3,1,0.142857,0.152542,10,9,1,4,3,19,7,1,1,8,10,0,0.0634921,4,0,0,3,0.0634921,4,0,0,0,0,0,59,70,1,0,1,0,2,0,2,0,2,40,0,2,0,59,70,1,0,1,0,2,0,2,0,2,40,0,2,0,0,0,15,0,9,0,0,0,0,7,0,0,0,1,0,0,0,6,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L336,16,1,46,2,0.448087,2,7,2,0.548387,0.538462,17,14,1,1,1,5,5,1,0,5,6,0,0,0,0,0,2,0,0,0,0,0,0,0,26,31,0,0,0,0,1,0,1,0,1,18,0,1,0,26,31,0,0,0,0,1,0,1,0,1,18,0,1,0,0,0,17,0,5,0,0,0,0,12,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L354,18,1,83,2,0.163265,1,3,1,0.166667,0.172414,11,10,1,4,3,19,8,1,1,8,10,0,0,0,0,0,3,0,0,0,0,0,0,0,58,66,1,0,1,0,2,0,2,0,2,38,0,2,0,58,66,1,0,1,0,2,0,2,0,2,38,0,2,0,0,0,19,2,12,0,0,0,0,11,0,0,0,1,0,0,0,8,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1
L370,15,1,39,2,0,0,0,0,0,0,0,0,1,1,1,4,4,1,0,6,7,0,0,0,0,0,2,0,0,0,0,0,0,0,22,25,0,0,0,0,1,0,1,0,1,14,0,1,0,22,25,0,0,0,0,1,0,1,0,1,14,0,1,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L383,16,1,58,2,0.374429,2,7,2,0.395349,0.378378,17,14,1,2,2,8,5,1,0,8,9,0,0.0263158,1,0,0,2,0.0263158,1,0,0,0,0,0,37,43,0,0,0,0,1,0,1,0,1,25,0,1,0,37,43,0,0,0,0,1,0,1,0,1,25,0,1,0,0,0,17,0,5,0,0,0,0,12,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L401,18,1,85,2,0.758671,4,32,6,0.588235,0.666667,40,36,1,2,2,19,8,1,0,24,25,0,0.1,6,0,0,2,0.1,6,0,0,0,0,0,54,68,0,0,0,0,1,0,1,0,1,44,0,1,0,54,68,0,0,0,0,1,0,1,0,1,44,0,1,0,0,0,19,0,30,0,0,26,0,12,0,0,0,1,0,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
L454,19,1,98,2,0.638166,2,15,3,0.4125,0.467742,33,29,1,2,2,19,9,1,1,23,25,0,0.101449,7,0,0,3,0.101449,7,0,0,0,0,0,62,80,1,0,1,0,2,0,2,0,2,50,0,2,0,62,80,1,0,1,0,2,0,2,0,2,50,0,2,0,0,0,21,0,31,0,0,26,0,12,0,0,0,1,0,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
L472,15,1,126,2,0.214815,1,8,2,0.232143,0.262626,26,26,1,4,4,30,4,2,0,6,7,0,0,0,0,0,2,0,0,0,0,0,0,0,101,112,2,0,2,0,1,1,1,0,1,56,1,1,0,101,112,2,0,2,0,1,1,1,0,1,56,1,1,0,0,8,26,1,49,0,0,8,0,12,0,0,0,3,0,0,0,45,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,6,0,1,0,0,0,1
L501,14,1,45,2,0.409524,2,6,2,375,0.37037,12,10,1,1,1,5,5,1,0,4,5,0,0,0,0,0,2,0,0,0,0,0,0,0,27,32,0,0,0,0,1,0,1,0,1,17,0,1,0,27,32,0,0,0,0,1,0,1,0,1,17,0,1,0,0,0,16,0,5,0,0,0,0,11,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L514,13,1,73,2,0.126362,2,6,2,0.213115,0.217391,13,10,1,2,2,12,3,1,0,11,12,0,0,0,0,0,2,0,0,0,0,0,0,0,46,61,0,0,0,0,1,0,1,0,1,37,0,1,0,46,61,0,0,0,0,1,0,1,0,1,37,0,1,0,0,0,16,0,30,0,0,14,0,9,0,0,0,1,0,1,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L555,15,1,48,2,0.330769,2,6,2,0.352941,0.344828,12,10,1,2,2,6,5,1,0,6,7,0,0,0,0,0,2,0,0,0,0,0,0,0,29,34,0,0,0,0,1,0,1,0,1,18,0,1,0,29,34,0,0,0,0,1,0,1,0,1,18,0,1,0,0,0,16,0,5,0,0,0,0,11,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
L568,14,1,48,2,0.402778,2,6,2,0.371429,0.344828,13,10,1,2,2,8,2,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,29,35,0,0,0,0,1,0,1,0,1,19,0,1,0,29,35,0,0,0,0,1,0,1,0,1,19,0,1,0,0,0,16,0,11,0,0,4,0,11,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L585,16,1,93,2,0.568905,5,15,6,0.538462,0.541667,42,26,1,1,1,7,6,1,1,22,24,0,0.304348,21,0,0,3,0.304348,21,0,0,0,0,0,48,78,1,0,1,0,2,0,2,0,2,36,0,2,0,48,78,1,0,1,0,2,0,2,0,2,36,0,2,0,0,0,16,0,4,0,0,0,0,12,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
